SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-75,1.7507,39.7085,82.8515,,,,,,,,,,,,,,,,,,,2.3136,12.9758,5.6062,,9.806,8.3769,71.2641,,1,691.0175,1.7721,5.7128,11.8102,57.9161,6.0398,,9.3602,132.346,8.1746,,2.3524,1.5987
28-Apr-75,1.7507,39.6206,82.8537,,,,,,,,,,,,,,,,,,,2.3019,12.9605,5.6065,,9.7696,8.3886,71.1505,,1,690.6504,1.7764,5.7172,11.817,58.2228,6.0193,,9.3609,132.3735,8.1517,,2.3458,1.5936
29-Apr-75,1.7589,39.5707,82.7431,,,,,,,,,,,,,,,,,,,2.3126,13.0282,5.5936,,9.8025,8.4061,71.1355,,1,691.3699,1.7854,5.699,11.8317,58.285,6.0262,,9.3489,132.5773,8.1802,,2.354,1.5987
30-Apr-75,1.7542,39.5203,82.5222,,,,,,,,,,,,,,,,,,,2.3089,12.8688,5.5964,,9.7335,8.3769,71.0294,,1,687.136,1.7794,5.6905,11.7914,58.0337,6.0139,,9.3237,132.2519,8.1746,,2.3524,1.6021
01-May-75,1.7494,39.5119,82.4299,,,,,,,,,,,,,,,,,,,2.3009,12.8496,5.5873,,9.7006,8.3651,71.0704,,1,686.1017,1.7783,5.6935,11.7807,57.9523,6.002,,9.3053,131.902,8.1984,,2.3491,1.6004
02-May-75,1.7427,39.4857,82.2931,,,,,,,,,,,,,,,,,,,2.2891,12.8948,5.5701,,9.6843,8.3533,71.0701,,1,679.1867,1.7708,5.6749,11.7397,57.942,5.9919,,9.31,131.4864,8.1638,,2.3392,1.6004
05-May-75,1.7434,39.2552,82.0216,,,,,,,,,,,,,,,,,,,2.2788,12.9505,5.5482,,9.6511,8.3473,70.2563,,1,680.4003,1.7754,5.6547,11.7344,57.8646,5.966,,9.2712,131.6232,8.1694,,2.3408,1.5902
06-May-75,1.7408,39.2518,81.9656,,,,,,,,,,,,,,,,,,,2.2781,12.9007,5.5455,,9.6169,8.3182,70.6986,,1,680.9879,1.7708,5.6473,11.6726,57.6379,5.9509,,9.2649,131.3227,8.1638,,2.3392,1.5919
07-May-75,1.742,39.2284,81.8252,,,,,,,,,,,,,,,,,,,2.28,12.8925,5.524,,9.5479,8.3182,70.5746,,1,680.9411,1.7728,5.6293,11.6106,57.6145,5.9193,,9.2281,131.2291,8.1638,,2.3392,1.5919
08-May-75,1.7405,38.9092,81.5385,,,,,,,,,,,,,,,,,,,2.2828,12.8917,5.4964,,9.4786,8.2849,70.4071,,1,681.7184,1.7725,5.6012,11.5464,57.6268,5.8656,,9.1833,131.07,8.1656,,2.3397,1.5936
09-May-75,1.7248,38.5849,81.0446,,,,,,,,,,,,,,,,,,,2.2559,12.7147,5.4618,,9.4513,8.2274,70.4064,,1,675.9903,1.7551,5.5685,11.456,56.8449,5.8214,,9.1126,130.0472,8.0975,,2.3202,1.5851
12-May-75,1.7178,38.3743,80.4089,,,,,,,,,,,,,,,,,,,2.2244,12.6276,5.4159,,9.3834,8.1859,70.2892,,1,670.4574,1.7506,5.5248,11.3753,56.5141,5.7746,,9.0503,129.0731,8.034,,2.302,1.5647
13-May-75,1.7233,38.0111,80.0149,,,,,,,,,,,,,,,,,,,2.2306,12.6311,5.3733,,9.3325,8.1723,69.2404,,1,672.2221,1.7584,5.4903,11.2856,56.2897,5.7021,,9.0285,128.8962,8.0546,,2.3079,1.5697
14-May-75,1.7168,38.1132,80.0539,,,,,,,,,,,,,,,,,,,2.2326,12.5061,5.3965,,9.3351,8.1299,69.0668,,1,672.3882,1.7534,5.5019,11.2737,55.9593,5.7101,,9.0088,128.4967,8.0469,,2.3057,1.5698
15-May-75,1.7141,38.4894,80.57,,,,,,,,,,,,,,,,,,,2.2265,12.4999,5.4378,,9.3876,8.1629,69.0327,,1,671.1941,1.7506,5.5674,11.3926,56.1688,5.7826,,9.0894,128.5897,8.034,,2.302,1.6664
16-May-75,1.7184,38.4304,80.4759,,,,,,,,,,,,,,,,,,,2.228,12.5768,5.4231,,9.3658,8.1765,69.3103,,1,671.1388,1.751,5.5596,11.3979,56.2755,5.8026,,9.0838,128.7614,8.0361,,2.3026,1.5681
19-May-75,1.7179,38.2545,80.3321,,,,,,,,,,,,,,,,,,,2.2289,12.5864,5.4088,,9.3333,8.1783,69.3184,,1,672.2058,1.7554,5.5251,11.3543,56.2878,5.7969,,9.0385,128.6972,8.0378,,2.3031,1.5664
20-May-75,1.7178,38.3089,80.3035,,,,,,,,,,,,,,,,,,,2.2356,12.5431,5.4151,,9.3266,8.1801,69.2585,,1,672.9277,1.7538,5.5452,11.3814,56.323,5.7906,,9.0566,128.8404,8.0396,,2.3036,1.5681
21-May-75,1.7258,38.3017,80.3294,,,,,,,,,,,,,,,,,,,2.2546,12.6037,5.409,,9.2884,8.1949,69.2041,,1,676.0533,1.7626,5.5346,11.4037,56.3995,5.7765,,9.0663,129.1842,8.0769,,2.3143,1.5715
22-May-75,1.7316,38.3937,80.7222,,,,,,,,,,,,,,,,,,,2.2582,12.6089,5.4238,,9.3109,8.2329,69.2358,,1,679.0487,1.7679,5.5698,11.4494,56.6708,5.7637,,9.092,129.8493,8.1258,,2.3283,1.5767
23-May-75,1.7291,38.4919,81.0098,,,,,,,,,,,,,,,,,,,2.2646,12.5855,5.4275,,9.2825,8.229,69.4429,,1,676.9127,1.7624,5.5876,11.4626,56.6906,5.7801,,9.1098,129.6483,8.1219,,2.3272,1.5817
27-May-75,1.728,38.4371,81.4345,,,,,,,,,,,,,,,,,,,2.2616,12.5933,5.4263,,9.2351,8.2156,69.3421,,1,677.186,1.7627,5.5939,11.4613,56.6551,5.7597,,9.0944,129.5739,8.1202,,2.3267,1.5817
28-May-75,1.7279,38.3957,81.1867,,,,,,,,,,,,,,,,,,,2.2633,12.585,5.4191,,9.2529,8.2001,69.496,,1,675.703,1.7753,5.5791,11.4361,56.5353,5.7547,,9.085,129.3731,8.1163,,2.3256,1.5817
29-May-75,1.7215,38.4291,80.8887,,,,,,,,,,,,,,,,,,,2.255,12.5364,5.4181,,9.28,8.1908,69.4358,,1,672.5667,1.7682,5.561,11.4141,56.3117,5.7655,,9.0768,128.7918,8.0842,,2.3164,1.5783
30-May-75,1.725,38.4159,80.9328,,,,,,,,,,,,,,,,,,,2.2626,12.5477,5.4315,,9.3514,8.2045,69.3452,,1,675.1738,1.76,5.5682,11.4256,56.558,5.7902,,9.1,129.2423,8.0863,,2.317,1.5715
02-Jun-75,1.7257,38.4888,81.151,,,,,,,,,,,,,,,,,,,2.2632,12.645,5.4336,,9.3509,8.2681,69.4449,,1,675.5242,1.7612,5.5639,11.4481,56.5507,5.8011,,9.1075,129.3315,8.0919,,2.3186,1.5749
03-Jun-75,1.727,38.3479,80.9902,,,,,,,,,,,,,,,,,,,2.2591,12.6655,5.4207,,9.2933,8.1849,69.5121,,1,675.2662,1.7632,5.5519,11.3825,56.4772,5.7638,,9.0716,129.3893,8.1013,,2.3213,1.5817
04-Jun-75,1.7248,38.4192,80.9655,,,,,,,,,,,,,,,,,,,2.2555,12.6074,5.4318,,9.286,8.1754,69.3489,,1,675.2923,1.7585,5.567,11.3774,56.4115,5.7907,,9.0762,129.2156,8.0919,,2.3186,1.5817
05-Jun-75,1.728,38.5037,81.0483,,,,,,,,,,,,,,,,,,,2.2626,12.6159,5.4346,,9.2978,8.2,69.4053,,1,678.4599,1.7633,5.5717,11.3746,56.5944,5.786,,9.086,129.5611,8.1048,,2.3223,1.5766
06-Jun-75,1.7277,38.4722,81.1237,,,,,,,,,,,,,,,,,,,2.2647,12.5958,5.4435,,9.3162,8.1867,69.348,,1,677.3852,1.7609,5.5839,11.3768,56.5126,5.8045,,9.0875,129.4404,8.1031,,2.3218,1.5817
09-Jun-75,1.7256,38.54,80.9966,,,,,,,,,,,,,,,,,,,2.2572,12.5782,5.4396,,9.2932,8.2642,69.5036,,1,676.2464,1.761,5.5805,11.3905,56.5933,5.8162,,9.1055,129.5019,8.0881,,2.3175,1.5766
10-Jun-75,1.7205,38.3229,80.5728,,,,,,,,,,,,,,,,,,,2.252,12.5895,5.407,,9.2735,8.1566,69.2554,,0.9965,674.1736,1.7553,5.5509,11.3363,56.4102,5.7785,,9.0517,128.8518,8.0619,,2.31,1.5749
11-Jun-75,1.7057,37.7779,79.7178,,,,,,,,,,,,,,,,,,,2.234,12.4413,5.334,,9.1557,8.0633,69.3162,,1,667.5169,1.741,5.4739,11.1779,55.6836,5.7033,,8.9345,127.4891,7.9809,,2.2868,1.5664
12-Jun-75,1.7026,37.6246,79.2374,,,,,,,,,,,,,,,,,,,2.2215,12.3801,5.3126,,9.1126,8.0354,68.6107,,1,666.168,1.7436,5.4511,11.096,55.2861,5.6658,,8.8832,126.9803,7.9534,,2.2789,1.551
13-Jun-75,1.7076,37.7551,79.6035,,,,,,,,,,,,,,,,,,,2.2312,12.3464,5.3413,,9.1477,8.1433,68.1692,,1,669.0491,1.747,5.4837,11.1539,55.4778,5.6918,,8.938,127.4434,7.9809,,2.2868,1.5656
16-Jun-75,1.7022,37.6392,79.2428,,,,,,,,,,,,,,,,,,,2.2205,12.3318,5.3121,,9.0806,8.0336,68.5093,,1,670.2369,1.7406,5.4682,11.1186,55.2968,5.6611,,8.8903,126.8613,7.9516,,2.2784,1.5492
17-Jun-75,1.7004,37.4149,79.0552,,,,,,,,,,,,,,,,,,,2.2145,12.2615,5.2912,,9.0425,7.9873,68.2387,,1,666.2896,1.7354,5.4521,11.0598,55.0887,5.6309,,8.8596,126.4201,7.9282,,2.2717,1.5425
18-Jun-75,1.7006,37.5305,79.3347,,,,,,,,,,,,,,,,,,,2.2189,12.3037,5.3109,,9.0655,8.0039,67.9667,,1,668.4345,1.7399,5.4823,11.0955,55.2615,5.6632,,8.8859,126.6854,7.9335,,2.2732,1.5609
19-Jun-75,1.701,37.5987,79.3801,,,,,,,,,,,,,,,,,,,2.215,12.3253,5.3182,,9.0723,8.0153,68.1292,,1,668.4345,1.7406,5.4777,11.1175,55.557,5.6641,,8.8893,126.8218,7.9335,,2.2732,1.5476
20-Jun-75,1.7008,37.5285,79.305,,,,,,,,,,,,,,,,,,,2.2138,12.3456,5.3112,,9.0629,8.01,68.2407,,1,667.7662,1.7401,5.4775,11.112,55.3159,5.6531,,8.871,126.67,7.9282,,2.2717,1.5459
23-Jun-75,1.7002,37.6111,79.492,,,,,,,,,,,,,,,,,,,2.2115,12.3326,5.3214,,9.0807,8.0196,68.2411,,1,668.8684,1.7397,5.4986,11.1391,55.4854,5.673,,8.9076,126.8238,7.9265,,2.2712,1.5476
24-Jun-75,1.6907,37.356,78.9756,,,,,,,,,,,,,,,,,,,2.2003,12.2885,5.2842,,9.0164,7.9765,68.2182,,1,666.2505,1.7299,5.4742,11.0794,55.222,5.6354,,8.8394,126.0541,7.8727,,2.2558,1.5375
25-Jun-75,1.6931,37.2944,79.0082,,,,,,,,,,,,,,,,,,,2.1959,12.292,5.2774,,9.0091,7.9617,67.8513,,1,669.9011,1.7351,5.4634,11.0564,55.1299,5.6228,,8.8325,125.8855,7.8693,,2.2548,1.5324
26-Jun-75,1.6874,37.1439,78.7567,,,,,,,,,,,,,,,,,,,2.1853,12.2357,5.265,,8.9873,7.9296,67.7172,,1,664.3229,1.7288,5.451,11.0235,54.8849,5.6012,,8.8025,125.3774,7.8375,,2.2457,1.529
27-Jun-75,1.6739,36.841,78.2649,,,,,,,,,,,,,,,,,,,2.1586,12.138,5.2263,,8.9566,7.8665,67.5287,,1,658.6669,1.7153,5.4143,10.9511,54.4607,5.5595,,8.7353,124.3607,7.7642,,2.2247,1.5947
30-Jun-75,1.6477,36.261,77.1312,,,,,,,,,,,,,,,,,,,2.1191,11.9312,5.1432,,8.825,7.735,65.8307,,1,645.4247,1.6927,5.3299,10.7898,53.6052,5.4647,,8.5934,122.4793,7.6236,,2.1844,1.5608
01-Jul-75,1.6728,36.8115,78.3543,,,,,,,,,,,,,,,,,,,2.1477,12.0974,5.2215,,8.9756,7.873,65.8288,,1,653.7631,1.6994,5.4244,10.9594,54.3881,5.5509,,8.7275,124.3189,7.7824,,2.2109,1.5608
02-Jul-75,1.6614,36.977,78.5513,,,,,,,,,,,,,,,,,,,2.1348,12.1346,5.2445,,9.0364,7.8551,66.8374,,1,649.7255,1.7072,5.4405,11.0282,54.2886,5.5692,,8.7603,123.9751,7.7429,,2.1997,1.5684
03-Jul-75,1.6603,37.0229,78.5693,,,,,,,,,,,,,,,,,,,2.1335,12.1949,5.2399,,9.0267,7.8745,66.6779,,1,648.8226,1.7095,5.4392,11.0662,54.5242,5.5721,,8.7704,124.0684,7.7296,,2.1959,1.5697
04-Jul-75,1.6599,36.9672,78.5855,,,,,,,,,,,,,,,,,,,2.1331,12.2479,5.2478,,9.0345,7.8783,66.8926,,1,648.8459,1.708,5.4365,11.0452,54.4745,5.5773,,8.7756,123.9992,7.7225,,2.1939,1.5697
07-Jul-75,1.6541,37.0389,78.5112,,,,,,,,,,,,,,,,,,,2.1175,12.2025,5.249,,9.044,7.8751,67.006,,1,645.3425,1.7028,5.4466,11.0363,54.4665,5.5864,,8.7673,124.0455,7.6873,,2.1839,1.5607
08-Jul-75,1.6655,37.1411,78.8068,,,,,,,,,,,,,,,,,,,2.1263,12.3053,5.2659,,9.0656,7.9092,67.0109,,1,649.5853,1.7153,5.4565,11.0567,54.7562,5.5991,,8.797,124.5798,7.7313,,2.1964,1.562
09-Jul-75,1.672,37.3068,79.2051,,,,,,,,,,,,,,,,,,,2.1415,12.3212,5.2854,,9.1004,7.9271,67.3938,,1,653.0889,1.7219,5.4735,11.0993,54.8785,5.63,,8.8355,124.9224,7.7704,,2.2075,1.5767
10-Jul-75,1.6684,37.517,79.4153,,,,,,,,,,,,,,,,,,,2.139,12.2591,5.3193,,9.1408,7.9503,67.6508,,1,652.0334,1.7141,5.4976,11.1604,55.1306,5.6474,,8.885,125.1446,7.75,,2.2017,1.5699
11-Jul-75,1.669,37.83,79.6873,,,,,,,,,,,,,,,,,,,2.1356,12.2964,5.3624,,9.1659,7.9577,67.9664,,1,651.5612,1.7159,5.5359,11.2126,55.2156,5.6723,,8.9364,125.1098,7.7465,,2.2007,1.5768
14-Jul-75,1.6638,37.7879,79.9569,,,,,,,,,,,,,,,,,,,2.1277,12.3331,5.3543,,9.1425,7.9869,68.5056,,1,647.7605,1.7087,5.5499,11.2367,55.466,5.6682,,8.9464,125.0614,7.7109,,2.1906,1.5643
15-Jul-75,1.663,37.8645,79.8876,,,,,,,,,,,,,,,,,,,2.1272,12.3246,5.359,,9.1291,7.9581,68.7177,,1,647.2424,1.7093,5.5396,11.2434,55.2647,5.6534,,8.9489,124.7121,7.7042,,2.1887,1.5672
16-Jul-75,1.6645,38.1789,80.7236,,,,,,,,,,,,,,,,,,,2.117,12.3251,5.3961,,9.1616,8.0243,68.7266,,1,646.1384,1.7109,5.5559,11.398,55.7731,5.693,,9.0208,125.1893,7.6838,,2.1829,1.5536
17-Jul-75,1.6628,38.2811,80.687,,,,,,,,,,,,,,,,,,,2.1212,12.4446,5.4272,,9.2243,7.9901,69.2575,,1,646.5002,1.7106,5.5861,11.4068,55.7192,5.7225,,9.0737,124.8827,7.6824,,2.1825,1.559
18-Jul-75,1.6627,38.2811,80.8278,,,,,,,,,,,,,,,,,,,2.1114,12.4778,5.4314,,9.2573,8.0218,69.3997,,1,644.4459,1.7076,5.5985,11.4114,56.0397,5.7411,,9.0697,125.0937,7.6606,,2.1763,1.5536
21-Jul-75,1.663,38.4563,80.9995,,,,,,,,,,,,,,,,,,,2.1085,12.4999,5.4511,,9.321,8.0347,69.6976,,1,643.8439,1.7084,5.6234,11.4771,56.2605,5.7532,,9.1021,125.521,7.6521,,2.1739,1.5518
22-Jul-75,1.6689,38.4788,81.1651,,,,,,,,,,,,,,,,,,,2.1143,12.5824,5.4627,,9.3389,8.0467,70.0173,,1,646.0072,1.7139,5.6284,11.4837,56.2902,5.762,,9.1204,125.7046,7.674,,2.1801,1.5625
23-Jul-75,1.6697,38.8226,81.9371,,,,,,,,,,,,,,,,,,,2.1113,12.5683,5.5167,,9.4632,8.0957,70.1474,,1,646.5431,1.7148,5.6644,11.5956,56.8179,5.8386,,9.2089,126.5113,7.6687,,2.1786,1.5536
24-Jul-75,1.6718,38.993,82.0619,,,,,,,,,,,,,,,,,,,2.1107,12.7016,5.5268,,9.4348,8.0885,70.804,,1,646.7963,1.7149,5.7066,11.602,56.8004,5.8283,,9.2371,126.3078,7.6722,,2.1796,1.5572
25-Jul-75,1.6731,38.7969,81.8876,,,,,,,,,,,,,,,,,,,2.1114,12.767,5.5105,,9.4104,8.1103,70.7915,,1,646.7963,1.7169,5.68,11.6347,56.9965,5.8065,,9.1907,126.395,7.6722,,2.1796,1.5554
28-Jul-75,1.6682,39.0774,82.5063,,,,,,,,,,,,,,,,,,,2.1079,12.6925,5.5444,,9.451,8.0853,70.6023,,1,647.5615,1.7132,5.7456,11.6003,56.7884,5.8446,,9.2656,126.2617,7.6588,,2.1758,1.5554
29-Jul-75,1.6594,39.1917,82.9289,,,,,,,,,,,,,,,,,,,2.1066,12.7417,5.554,,9.4689,8.1472,71.0523,,1,646.4237,1.7152,5.7559,11.7151,57.3521,5.852,,9.284,126.7967,7.6556,,2.1749,1.5518
30-Jul-75,1.6624,39.0349,82.9141,,,,,,,,,,,,,,,,,,,2.1001,12.7669,5.5562,,9.443,8.1227,71.05,,1,643.0491,1.7055,5.7309,11.6759,56.9629,5.8433,,9.2992,125.7119,7.6124,,2.1626,1.5501
31-Jul-75,1.6579,39.0067,82.4885,,,,,,,,,,,,,,,,,,,2.0848,12.7801,5.5255,,9.387,8.1456,71.0522,,1,640.1788,1.7028,5.7036,11.6794,57.1008,5.8004,,9.2407,125.5615,7.5733,,2.1515,1.5357
01-Aug-75,1.6576,38.8863,82.4157,,,,,,,,,,,,,,,,,,,2.0843,12.8159,5.5217,,9.391,8.1384,70.8146,,1,640.1939,1.702,5.6857,11.6809,57.0504,5.799,,9.225,125.4507,7.5881,,2.1496,1.5304
04-Aug-75,1.652,38.7575,81.8191,,,,,,,,,,,,,,,,,,,2.0758,12.7729,5.4939,,9.3547,8.107,70.7706,,1,637.8933,1.6988,5.6588,11.6626,56.8943,5.7595,,9.1958,125.0948,7.5588,,2.1413,1.5268
05-Aug-75,1.6532,38.5576,81.1401,,,,,,,,,,,,,,,,,,,2.0756,12.7576,5.464,,9.2941,8.0733,71.012,,1,637.9239,1.6995,5.6278,11.5694,56.4983,5.7087,,9.1352,124.8787,7.5574,,2.1409,1.5286
06-Aug-75,1.6433,38.4851,80.8442,,,,,,,,,,,,,,,,,,,2.062,12.5507,5.4684,,9.2754,8.0163,70.1541,,1,634.1524,1.6907,5.6089,11.5445,56.2376,5.6966,,9.1264,124.1399,7.514,,2.1286,1.525
07-Aug-75,1.6275,38.3258,80.522,,,,,,,,,,,,,,,,,,,2.032,12.45,5.4386,,9.2207,7.9639,70.0208,,1,626.5696,1.6708,5.5757,11.4988,55.911,5.67,,9.0892,122.7603,7.4254,,2.1035,1.5126
08-Aug-75,1.6317,38.2536,80.4397,,,,,,,,,,,,,,,,,,,2.0313,12.5654,5.423,,9.22,7.962,69.7149,,1,625.9579,1.6851,5.5635,11.4876,55.9188,5.6533,,9.0629,122.689,7.4236,,2.103,1.5
11-Aug-75,1.6446,38.3231,80.6404,,,,,,,,,,,,,,,,,,,2.0265,12.5333,5.4325,,9.2364,7.98,69.4772,,0.9998,625.9721,1.9823,5.5652,11.5222,56.1708,5.6549,,9.0784,122.7895,7.4208,,2.1022,1.4965
12-Aug-75,1.6476,38.312,80.7266,,,,,,,,,,,,,,,,,,,2.0296,12.5245,5.4422,,9.2403,7.9759,69.6439,,1,626.7938,1.9848,5.5726,11.521,56.09,5.6557,,9.051,122.8888,7.4268,,2.1039,1.5054
13-Aug-75,1.6509,38.3849,80.838,,,,,,,,,,,,,,,,,,,2.0329,12.5762,5.4384,,9.2552,7.991,69.7041,,0.9996,627.9856,1.9886,5.5743,11.5408,56.2177,5.6481,,9.0914,123.0592,7.4409,,2.1079,1.5036
14-Aug-75,1.6477,38.3005,80.7747,,,,,,,,,,,,,,,,,,,2.0308,12.5715,5.4331,,9.2305,7.9805,69.7041,,1,627.9856,1.9858,5.567,11.5081,56.1545,5.6176,,9.0749,122.8906,7.4409,,2.1079,1.5072
15-Aug-75,1.6473,38.2675,80.815,,,,,,,,,,,,,,,,,,,2.0289,12.5608,5.4281,,9.2232,7.9613,69.706,,1,628.1556,1.9862,5.5693,11.495,56.1678,5.6231,,9.0771,122.8565,7.4427,,2.1084,1.5072
18-Aug-75,1.6477,38.153,80.5639,,,,,,,,,,,,,,,,,,,2.027,12.5525,5.4125,,9.2035,7.97,69.6471,,0.9996,628.365,1.9858,5.5659,11.5091,56.0912,5.6144,,9.0602,122.8695,7.4409,,2.1079,1.5036
19-Aug-75,1.6542,38.1537,80.7115,,,,,,,,,,,,,,,,,,,2.0396,12.6032,5.4108,,9.2028,7.9843,70.1136,,1,631.1036,1.9937,5.5526,11.5096,56.172,5.6299,,9.0688,123.3539,7.4741,,2.1173,1.509
20-Aug-75,1.6525,38.3133,80.9496,,,,,,,,,,,,,,,,,,,2.0439,12.5624,5.4355,,9.2244,7.9699,69.7672,,1,631.2164,1.9907,5.5754,11.5247,56.029,5.6697,,9.0909,123.1409,7.4804,,2.1191,1.5179
21-Aug-75,1.6476,38.197,80.6171,,,,,,,,,,,,,,,,,,,2.0349,12.5244,5.4086,,9.2034,7.9625,70.0169,,1,629.1636,1.9845,5.5505,11.5108,56.1237,5.6451,,9.0921,123.1216,7.4536,,2.1115,1.5072
22-Aug-75,1.6447,38.0993,80.4109,,,,,,,,,,,,,,,,,,,2.0355,12.5239,5.4068,,9.2047,7.9421,69.8088,,1,626.6068,1.9813,5.5405,11.4972,55.8538,5.6328,,9.0756,122.7435,7.4345,,2.1061,1.5072
26-Aug-75,1.6501,38.326,80.744,,,,,,,,,,,,,,,,,,,2.0374,12.5187,5.4357,,9.2387,8.0069,69.8493,,1,628.6136,1.988,5.5548,11.7604,56.3394,5.6502,,9.1575,123.3097,7.4458,,2.1093,1.5
27-Aug-75,1.6487,38.3543,80.8226,,,,,,,,,,,,,,,,,,,2.0394,12.6002,5.443,,9.2399,7.9873,69.8294,,1,628.4375,1.9856,5.5629,11.5833,56.2235,5.6449,,9.192,123.1643,7.4472,,2.1097,1.5054
28-Aug-75,1.6487,38.3965,80.907,,,,,,,,,,,,,,,,,,,2.0416,12.6044,5.443,,9.2567,7.9873,70.0044,,0.9998,628.5641,1.9856,5.5696,11.6044,56.2657,5.6555,,9.2004,123.1221,7.4472,,2.1097,1.5072
29-Aug-75,1.6493,38.4249,81.1755,,,,,,,,,,,,,,,,,,,2.0445,12.6047,5.4487,,9.2739,7.9994,70.0028,,1,628.7465,1.9869,5.5736,11.6741,56.2975,5.6656,,9.2138,123.1454,7.4487,,2.1101,1.5072
01-Sep-75,1.6542,38.4528,81.2249,,,,,,,,,,,,,,,,,,,2.0419,12.5946,5.4519,,9.2719,8.0087,70.2333,,0.9998,627.7807,1.984,5.5814,11.67,56.3833,5.6609,,9.2202,123.112,7.4377,,2.107,1.5072
02-Sep-75,1.6501,38.4856,81.2521,,,,,,,,,,,,,,,,,,,2.0447,12.629,5.4449,,9.2808,8.0261,70.275,,1,628.0429,1.9894,5.5746,11.6701,56.4737,5.6604,,9.2243,123.3015,7.4441,,2.1088,1.5018
03-Sep-75,1.6511,38.3732,81.1814,,,,,,,,,,,,,,,,,,,2.0502,12.6503,5.435,,9.2759,8.0168,70.2194,,0.9996,628.7126,1.9886,5.5638,11.6159,56.2821,5.6424,,9.2037,123.2294,7.455,,2.1119,1.509
04-Sep-75,1.6469,38.3638,81.1752,,,,,,,,,,,,,,,,,,,2.0451,12.5972,5.4405,,9.2853,8.0016,70.1441,,0.9996,627.8802,1.9848,5.5701,11.6518,56.1755,5.6502,,9.2147,123.1435,7.4409,,2.1079,1.509
05-Sep-75,1.6489,38.4223,81.2942,,,,,,,,,,,,,,,,,,,2.0495,12.6106,5.4422,,9.3051,8.0261,70.233,,0.9996,628.2116,1.9876,5.5736,11.6484,56.305,5.6558,,9.2218,123.2594,7.4441,,2.1088,1.509
08-Sep-75,1.6495,38.4671,81.3866,,,,,,,,,,,,,,,,,,,2.0535,12.6157,5.4472,,9.3003,8.0205,70.2158,,1,628.7254,1.9869,5.5759,11.6572,56.3186,5.6601,,9.2258,123.483,7.4487,,2.1101,1.5072
09-Sep-75,1.6514,38.453,81.3639,,,,,,,,,,,,,,,,,,,2.0589,12.6398,5.4504,,9.2963,8.0096,70.2807,,1.0013,629.551,1.9885,5.5873,11.651,56.285,5.6623,,9.2266,123.5565,7.4582,,2.1128,1.509
10-Sep-75,1.6495,38.5304,81.4288,,,,,,,,,,,,,,,,,,,2.0538,12.5903,5.4641,,9.3102,8.0099,70.2038,,1,628.7043,1.9869,5.5907,11.69,56.3186,5.6688,,9.2443,123.6308,7.4487,,2.1101,1.5072
11-Sep-75,1.6495,38.5515,81.5343,,,,,,,,,,,,,,,,,,,2.0502,12.6448,5.4624,,9.3323,8.031,70.3148,,0.9998,628.852,1.9869,5.5928,11.6952,56.403,5.6783,,9.2623,123.884,7.4487,,2.1101,1.5072
12-Sep-75,1.6477,38.5792,81.6463,,,,,,,,,,,,,,,,,,,2.052,12.6536,5.4656,,9.3207,8.0403,70.5098,,0.9998,627.8861,1.9849,5.5951,11.7023,56.4044,5.6777,,9.2697,123.997,7.4377,,2.107,1.5054
15-Sep-75,1.6467,38.5434,81.5892,,,,,,,,,,,,,,,,,,,2.049,12.6497,5.4617,,9.326,8.0495,70.4948,,0.9996,627.1094,1.9839,5.6016,11.7198,56.3214,5.6725,,9.2845,123.8987,7.4268,,2.1039,1.5018
16-Sep-75,1.6359,38.4376,81.9515,,,,,,,,,,,,,,,,,,,2.0372,12.5852,5.4642,,9.3107,7.9925,70.4993,,0.9998,622.6683,1.9693,5.6023,11.6953,55.9434,5.6675,,9.3006,123.1466,7.3742,,2.089,1.5018
17-Sep-75,1.6346,38.5854,81.8952,,,,,,,,,,,,,,,,,,,2.0302,12.5965,5.4709,,9.3356,8.0043,70.6287,,1,620.7179,1.9619,5.6165,11.704,56.2965,5.6619,,9.3383,123.3735,7.3466,,2.0812,1.4893
18-Sep-75,1.6355,38.607,82.1205,,,,,,,,,,,,,,,,,,,2.031,12.6559,5.4709,,9.3638,8.0229,70.4649,,1,623.8455,1.9725,5.6148,11.7172,56.4033,5.6549,,9.3295,123.3886,7.3389,,2.079,1.4875
19-Sep-75,1.6383,38.7069,82.4888,,,,,,,,,,,,,,,,,,,2.03,12.6988,5.481,,9.3932,8.0367,70.6481,,0.9996,626.7155,1.9762,5.6263,11.6932,56.5317,5.6552,,9.3408,123.5877,7.342,,2.0799,1.4515
22-Sep-75,1.6382,38.8312,82.9047,,,,,,,,,,,,,,,,,,,2.0234,12.6761,5.5068,,9.4332,8.0315,70.8072,,1,627.2247,1.9699,5.6465,11.8058,56.5476,5.6552,,9.3514,123.4764,7.3145,,2.0721,1.8087
23-Sep-75,1.6219,38.5741,82.3608,,,,,,,,,,,,,,,,,,,1.9998,12.6219,5.4666,,9.3665,7.9846,71.8466,,1,619.8424,1.9515,5.6148,11.7167,56.3382,5.5888,,9.3148,122.6724,7.216,,2.0442,1.7718
24-Sep-75,1.6261,38.5291,81.573,,,,,,,,,,,,,,,,,,,1.9965,12.6833,5.4417,,9.3309,8.0204,70.7295,,1,619.0396,1.9587,5.5867,11.6343,56.1798,5.5734,,9.238,122.4923,7.2114,,2.0429,1.7783
