DATE,XUDLADG,XUDLASG,XUDLBFG,XUDLBK67,XUDLBK82,XUDLCDG,XUDLDKG,XUDLDMG,XUDLERG,XUDLFFG,XUDLFMG,XUDLGBG,XUDLGDG,XUDLILG,XUDLIPG,XUDLJYG,XUDLNDG,XUDLNGG,XUDLNKG,XUDLPEG,XUDLSFG,XUDLSKG,XUDLSPG,XUDLUSG
30-May-85,122.264,91.67,89.62,,,92.9274,90.708,83.48,76.784,95.15,95.08,114.03,195.82,100.51,93.21,72.4481,105.7959,86.23,112.4389,135.18,88.1564,105.8832,95.8,155.3888
31-May-85,121.7417,91.65,89.68,,,93.0385,90.7344,83.61,77.004,95.16,94.24,114.5,193.88,100.8,93.46,72.2118,105.8601,86.48,111.9724,134.57,88.3987,106.0583,95.7,154.715
03-Jun-85,121.3157,92.23,89.68,,,93.4901,90.7126,83.56,76.8017,95.05,95.36,114.8,196.75,100.45,93.19,72.9204,105.5921,86.3,112.2956,134.31,88.3485,106.0194,95.43,153.8311
04-Jun-85,121.5065,91.85,89.75,,,93.4358,91.0472,83.66,77.1685,95.33,95.16,113.66,195.87,100.77,93.72,72.876,105.0671,86.44,112.3996,134.61,88.5644,105.6246,95.64,153.8925
05-Jun-85,120.9402,91.75,89.75,,,93.333,90.9077,83.66,77.0721,95.28,95.29,112.47,196.19,100.66,93.68,73.0689,105.4503,86.35,112.6194,135,88.5594,105.9716,95.49,154.7274
06-Jun-85,121.2167,91.78,89.69,,,93.2919,91.0525,83.7,77.1127,95.25,95.03,113.01,195.2,100.68,93.66,73.2837,105.2725,86.47,112.2381,134.3,88.5414,105.7315,95.65,154.0838
07-Jun-85,122.1318,91.88,89.63,,,93.2902,91.0327,83.42,76.8357,95.18,95.11,113.29,196.86,100.79,93.42,73.0386,105.4319,86.38,112.387,134.72,88.2859,106.0361,95.44,154.7947
10-Jun-85,122.133,91.68,89.44,,,93.234,90.8479,83.39,76.6233,95,95.1,113.22,195.46,100.81,93.28,72.9668,105.6149,86.23,112.3523,134.49,88.2185,105.8842,95.37,155.5441
11-Jun-85,122.3321,91.59,89.42,,,93.3551,90.9463,83.47,76.803,95.19,94.88,113.29,194.82,101,93.28,73.0384,105.379,86.3,112.3016,134.2,88.2174,105.8403,95.26,154.9379
12-Jun-85,123.3705,91.66,89.05,,,93.4467,90.9355,83.45,76.7714,95.16,95.26,113.2,195.36,101.13,93.41,73.0127,105.4982,86.32,112.2589,133.9,88.2388,105.888,95.39,154.9745
13-Jun-85,122.5435,91.65,89.4,,,93.3068,90.7777,83.36,76.546,94.96,95.1,113.64,195.04,100.77,93.12,73.0903,105.7857,86.2,112.2771,135.67,88.0673,106.0289,95.21,155.2463
14-Jun-85,121.7883,91.69,89.57,,,93.4531,90.9466,83.59,76.8634,95.21,95.12,113.87,193.79,100.85,93.32,73.104,106.2286,86.32,112.308,134.19,88.3599,105.8217,94.92,154.1812
17-Jun-85,121.4988,91.66,89.54,,,93.3904,90.9615,83.57,76.7914,95.17,95.09,113.82,195.09,100.91,93.38,73.0708,107.1208,86.35,112.325,134.83,88.4922,105.8777,94.45,154.35
18-Jun-85,121.0768,91.59,89.59,,,93.3736,90.8947,83.76,76.8933,95.19,94.88,114.72,193.94,100.71,93.27,73.1273,107.2706,86.35,112.1346,134.33,88.7006,105.8792,94.61,153.3598
19-Jun-85,121.1039,91.81,89.6,,,93.5104,90.9572,83.73,76.9538,95.25,95.05,115.43,194.75,100.66,93.31,72.9812,109.4795,86.4,112.2409,134.61,88.9836,105.7144,94.77,152.6968
20-Jun-85,121.4305,91.48,89.51,,,93.6587,90.6445,83.49,76.5508,95.1,95.14,114.01,196.46,100.57,93.14,73.3029,108.8943,86.28,112.4564,134.55,88.8193,106.0873,94.61,154.1702
21-Jun-85,121.454,91.26,89.51,,,93.6018,90.9604,83.46,76.4921,95.12,94.8,114.18,193.69,100.6,93.29,73.2627,109.2021,86.24,112.2866,134.08,89.0777,106.2789,94.61,154.1351
24-Jun-85,121.1193,91.6,89.53,,,93.5914,90.7454,83.44,76.557,95.15,94.93,114.56,193.79,100.71,93.1,73.0346,109.8278,86.23,112.2401,134.24,88.9481,106.1569,94.52,154.1009
25-Jun-85,121.5076,91.42,89.63,,,93.7334,90.8272,83.39,76.5534,95.17,94.99,114.56,194.46,100.69,93.19,72.9864,110.5461,86.24,111.9561,134.75,88.7613,106.0293,94.62,154.178
26-Jun-85,121.7751,91.59,89.61,,,93.6529,91.011,83.58,76.7268,95.24,94.82,114.87,193.4,100.59,93.22,72.8691,110.6735,86.3,112.1279,134.52,89.2388,106.0715,94.63,153.5082
27-Jun-85,121.3844,91.68,89.64,,,93.7072,90.8854,83.48,76.6773,95.14,95.06,114.92,193.78,100.72,93.23,72.8738,110.7118,86.27,112.0919,134.62,88.7698,106.1851,94.75,153.7298
28-Jun-85,120.852,91.32,89.65,,,93.9096,91.0077,83.66,76.8797,95.27,94.14,115.73,192.14,100.86,93.18,72.6884,112.6431,86.47,111.7057,134.03,88.7973,106.1797,94.65,152.8158
01-Jul-85,120.8995,91.73,89.54,,,94.0455,90.7862,83.49,76.6729,95.21,95.05,115.79,194.54,100.76,93.14,72.9093,113.4218,86.16,111.9984,134.02,88.6262,106.214,94.72,152.9155
02-Jul-85,120.9492,91.71,89.52,,,94.0722,90.822,83.4,76.5756,95.15,94.95,115.4,193.79,100.75,93.16,72.901,112.3966,86.18,112.0863,133.77,88.8591,106.3349,94.84,153.3326
03-Jul-85,121.2125,91.71,89.54,,,94.0751,90.7957,83.48,76.7238,95.24,95.02,115.88,193.28,100.88,93.12,72.8381,110.9885,86.29,111.9442,133.72,88.7381,106.1957,94.68,152.8294
04-Jul-85,121.5589,91.67,89.52,,,93.8952,90.7221,83.46,76.5786,95.21,95.11,116.28,193.96,100.6,93.12,72.936,110.846,86.2,112.1308,134.63,88.6926,106.2984,94.54,152.7986
05-Jul-85,121.6876,91.63,89.42,,,93.934,90.7452,83.57,76.7173,95.26,95.01,116.74,192.24,100.67,93.04,72.9084,109.5442,86.33,111.9238,133.81,88.8692,106.1639,94.69,152.1867
08-Jul-85,121.917,91.54,89.5,,,93.8019,90.8982,83.66,76.8015,95.32,94.89,116.96,193.1,100.75,93,72.9376,109.3821,86.25,111.9192,133.34,88.7833,106.2091,94.58,151.8459
09-Jul-85,121.8972,91.89,89.56,,,93.8488,90.7986,83.7,76.9604,95.49,95.13,118.31,192.2,100.61,93.07,73.1341,108.8391,86.38,112.2152,133.19,89.0083,106.0813,94.69,150.2648
10-Jul-85,123.1837,91.78,89.57,,,93.8908,90.8178,83.72,76.9427,95.54,95.23,119.24,193.51,100.51,93,73.097,109.0329,86.41,112.3092,133.18,89.4571,106.09,94.54,149.4461
11-Jul-85,123.7185,91.92,89.8,,,93.788,91.2774,83.87,77.1429,95.77,95.08,118.49,193.2,100.09,93.25,73.0747,109.9195,86.64,111.8933,134.22,89.4937,106.0147,94.39,149.5368
12-Jul-85,123.6859,92.19,90.04,,,93.6863,91.2842,84.23,77.6211,96.11,95.19,118.22,193.47,99.69,93.79,73.3764,109.0571,86.88,112.1832,133.5,90.035,105.8679,94.49,148.1689
15-Jul-85,123.5066,92.07,90.04,,,93.7133,91.1714,84.22,77.6176,96.19,94.86,118.04,194.15,99.68,93.84,74.0695,110.4044,86.88,112.1229,133.22,90.1211,105.5552,94.53,147.5422
16-Jul-85,124.645,92.05,90.02,,,93.6374,91.1852,84.16,77.5659,96.3,95.08,117.9,192.9,99.57,93.86,74.3481,111.8008,86.92,112.1055,132.53,90.2614,105.8689,94.42,147.3065
17-Jul-85,124.2645,92.03,90.22,,,93.6956,91.1508,84.27,77.9177,96.41,95.18,118.67,191.16,99.98,93.92,74.331,110.5017,87,112.2443,132.26,91.1946,105.4933,94.51,145.8482
18-Jul-85,124.8996,91.99,90.05,,,93.8307,90.9628,84.06,77.4894,96.15,95.45,118.93,194.01,99.83,93.55,73.9932,111.9423,86.8,112.2654,132.57,90.641,105.7094,94.48,146.9885
19-Jul-85,125.6154,92.53,89.94,,,93.8776,91.063,84.39,76.8409,96.11,95.61,119.34,194.79,97.01,93.51,74.1888,113.2909,86.98,112.4854,133.17,91.2033,105.9205,94.24,147.4964
22-Jul-85,125.2289,92.32,90.23,,,93.8443,91.3515,84.52,76.8746,96.72,95.08,118.74,193.26,95.91,93.84,73.8496,113.5037,87.21,112.1477,132.84,91.6673,106.0179,93.99,148.0696
23-Jul-85,124.2573,92.52,90.41,,,93.8213,91.6014,84.74,77.3674,96.81,95.02,119.32,190.85,96.33,93.87,73.9961,114.8231,87.35,112.0668,132.35,91.8418,105.6774,94.26,146.4922
24-Jul-85,123.8599,92.55,90.17,,,93.6511,91.3913,84.36,76.947,96.58,95.44,119.36,191.45,96.58,93.98,73.8262,117.5494,86.98,112.3117,133.06,91.5639,105.664,94.28,147.7393
25-Jul-85,123.4427,92.39,90.22,,,93.6941,91.4524,84.56,77.0516,96.51,95.32,119.29,190.94,96.54,94.02,73.7439,115.7132,87.1,112.0262,131.03,92.0407,105.6602,94.39,147.4993
26-Jul-85,123.8259,92.47,90.09,,,93.6157,91.2696,84.39,76.8812,96.53,95.34,119.47,189.79,96.69,93.74,73.8015,116.0757,87.08,112.3203,131.45,91.9562,105.9396,93.96,147.7061
29-Jul-85,124.5079,92.27,90.3,,,93.6096,91.6987,84.85,77.3328,96.55,95.07,119.92,189.21,96.58,93.82,73.9073,115.8287,87.44,111.9109,131.5,93.1956,105.6014,94,145.9047
30-Jul-85,124.6538,92.37,90.13,,,93.4391,91.5516,85.02,77.5511,96.82,94.91,119.48,188.35,96.49,93.96,73.9673,117.0526,87.5,112.0926,131.45,92.5439,105.6009,94.04,145.9362
31-Jul-85,125.1696,92.68,90.46,,,93.2371,91.8822,85.19,78.0698,96.91,95.29,118.16,189.51,96.79,94.72,73.9837,116.5974,87.86,112.1974,131.41,92.5385,105.3378,94.17,145.7561
01-Aug-85,124.4781,92.52,90.61,,,93.3495,91.9972,85.34,78.2612,96.97,95.11,116.26,191.21,96.87,94.5,73.926,117.5947,87.99,112.1342,131.42,92.1789,105.4757,94.05,146.6988
02-Aug-85,125.071,92.59,90.68,,,93.4025,92.1525,85.32,78.4564,97.03,94.95,114.89,188.66,97.14,94.9,74.1192,117.4223,88.12,112.1086,131.34,92.5911,105.5265,94.23,146.8587
05-Aug-85,125.0062,92.68,90.69,,,93.5134,92.0327,85.33,78.5169,97.11,95.05,114.88,189.19,97.24,95,74.0838,118.2795,87.93,112.1441,132.12,92.2647,105.4898,94.14,146.8234
06-Aug-85,124.4698,92.79,90.92,,,93.2528,91.9838,85.26,78.6016,97.05,95.05,113.83,189.64,97.47,95.05,74.1039,118.6124,87.86,112.3481,132.05,91.3413,105.4527,94.35,147.8222
07-Aug-85,123.5111,92.8,90.86,,,92.9755,92.1271,85.29,78.7432,96.99,94.63,113.61,187.34,98.01,95.19,74.298,118.2078,87.95,112.1301,132.17,91.4721,105.5069,94.12,147.6049
08-Aug-85,123.0835,92.86,90.65,,,92.9719,91.9289,85.43,78.6244,97,94.97,114.21,188.6,97.36,95.32,73.9732,119.3445,88.07,112.0258,132.45,91.6569,105.6114,93.98,147.6737
09-Aug-85,123.7245,92.75,90.66,,,92.9622,91.7449,85.45,78.6085,96.94,95.01,114.26,188.49,97.48,95.14,73.9658,119.776,88.09,112.3166,132.88,91.6288,105.6558,93.74,147.6605
12-Aug-85,124.0068,93.01,90.74,,,92.8797,91.963,85.63,78.7917,97.1,95.1,115.19,187.91,97.2,95.29,73.918,121.4067,88.15,112.0709,132.17,92.0718,105.3894,93.8,146.5764
13-Aug-85,122.7968,92.91,90.7,,,93.0115,91.8737,85.75,78.9569,97.2,95.06,115.79,187.79,97.35,95.42,73.7457,123.6993,88.23,112.0846,131.64,92.2741,105.2085,93.71,145.9105
14-Aug-85,122.2553,92.89,90.51,,,93.047,92.0225,85.68,78.8911,97.21,94.99,115.5,187.48,97.54,95.07,73.5975,122.6115,88.14,111.9935,131.41,92.2378,105.298,93.7,146.4348
15-Aug-85,120.3618,93.03,90.57,,,93.1307,91.9168,85.82,79.0738,97.28,95.14,115.61,188.56,97.48,95.06,73.6562,120.685,88.14,112.2273,131.37,92.643,105.2295,93.82,145.7992
16-Aug-85,120.9631,92.92,90.62,,,93.1637,91.9631,85.87,79.1637,97.28,95.06,116,187.09,97.55,95.17,73.6773,118.9988,88.23,112.021,131.09,93.0032,105.0644,93.87,145.2618
19-Aug-85,121.9685,93.06,90.62,,,93.0667,91.8767,85.8,79.1432,97.35,95.14,115.9,187.27,97.5,95.08,73.6827,116.51,88.1,112.0951,132.04,93.0095,105.0748,93.97,145.4325
20-Aug-85,122.4525,92.9,90.58,,,93.0345,91.6911,85.66,78.9779,97.25,94.95,115.56,187.5,97.63,95.09,73.6234,119.5328,88.03,112.0949,131.72,92.7079,105.2901,94.02,146.1153
21-Aug-85,122.0957,93.04,90.74,,,93.1059,91.8662,85.67,78.9438,97.32,94.93,115.4,186.13,97.17,95.3,73.7328,120.1175,88.16,111.8877,131.56,93.5055,105.2887,94.02,145.9
22-Aug-85,121.1395,92.9,90.78,,,93.0849,91.478,86.02,79.3991,97.52,94.92,116.08,185.15,97.36,95.3,73.742,119.4482,88.38,111.7256,131.54,93.1988,105.0453,93.88,144.7062
23-Aug-85,121.1673,92.97,90.57,,,93.0548,91.7417,85.82,79.4304,97.39,94.99,115.77,185.49,97.34,95.42,73.6667,119.6532,89.91,111.6819,131.07,93.0049,105.0286,93.83,144.9957
27-Aug-85,121.086,92.86,90.65,,,92.7,91.4536,85.65,78.8861,97.23,95.05,115.94,185.44,97.44,95.06,73.789,118.8621,88.13,111.939,130.67,92.8839,105.2372,93.92,146.0945
28-Aug-85,121.4363,93.08,90.7,,,92.685,91.5323,85.69,78.9215,97.31,95.1,116.42,185.2,97.2,95.16,73.7178,118.7713,88.03,111.9976,130.3,92.9423,105.2679,94.16,145.7323
29-Aug-85,121.6243,93.1,90.67,,,92.6506,91.434,85.58,78.824,97.2,95.07,116.37,186.26,97.3,94.9,73.7434,120.1627,88.04,112.1603,130.36,92.5738,105.2688,94.26,146.0665
30-Aug-85,122.0719,93.12,90.59,,,92.5681,91.2877,85.45,78.4673,96.93,95.26,116.95,186.69,97.21,94.54,73.42,121.4059,87.91,112.3472,130.48,92.1844,105.4568,93.97,146.884
02-Sep-85,120.5255,92.76,90.34,,,92.2093,91.3778,85.18,78.1598,96.84,95.07,116.54,185.15,97.38,94.51,73.8613,122.066,87.73,112.1975,132.04,91.8817,105.5304,93.96,147.6677
03-Sep-85,120.0694,92.7,90.43,,,92.4272,91.2567,85.15,78.0135,96.69,95.13,116.19,184.95,97.29,94.4,73.8195,121.6083,87.7,112.1196,131.35,91.7006,105.5879,93.84,148.2519
04-Sep-85,120.0417,92.97,90.35,,,92.5214,91.2399,85.11,78.0953,96.76,95.21,116.16,184.93,97.46,94.49,73.6802,121.1978,87.63,112.544,132,91.6992,105.4694,93.95,148.2303
05-Sep-85,120.4898,92.74,90.41,,,92.5508,91.2023,85.16,78.0697,96.77,95.14,116.18,184.83,97.32,94.32,73.6605,121.8142,87.72,112.4271,131.1,91.8404,105.61,93.92,148.1878
06-Sep-85,121.2018,92.18,90.03,,,92.6031,90.7341,85.06,77.4297,96.33,95.04,115.14,185.65,97.36,93.7,73.4525,122.4499,87.2,112.4635,130.91,91.3954,105.8071,93.31,150.6204
09-Sep-85,118.6741,92.43,90.26,,,92.7741,91.0407,84.87,77.602,96.54,94.83,113.53,185.04,97.48,94.17,73.5813,122.669,87.63,112.176,130.53,91.6376,105.9556,93.44,151.1576
10-Sep-85,119.8899,92.39,90.24,,,92.7059,91.1447,84.82,77.595,96.63,94.94,113.73,183.35,97.53,94.2,73.7876,119.1761,87.73,112.3257,130.76,91.3299,106.0172,93.22,150.9246
11-Sep-85,120.0912,92.5,90.2,,,92.75,90.9305,84.6,77.3059,96.56,95.07,113.77,184.76,97.44,93.96,73.7643,119.2621,87.46,112.4939,130.95,91.2797,106.0765,93.2,151.5554
12-Sep-85,119.6377,92.48,90.3,,,92.7168,90.7658,84.88,77.3434,96.61,94.5,114.12,182.27,96.96,93.95,73.7645,120.6952,87.58,111.8823,130.05,91.2867,106.1583,92.85,151.2861
13-Sep-85,120.0027,92.76,90.47,,,92.5341,91.3488,84.97,77.7014,96.87,95.18,115.04,182.48,96.94,94.22,73.4704,119.9154,87.75,112.2521,131.02,91.4813,105.8185,93,150.1696
16-Sep-85,119.8279,92.5,90.42,,,92.338,91.179,85.08,77.7209,96.98,94.88,114.73,183.2,96.81,94.26,73.7491,119.9522,87.75,112.1331,129.79,91.639,106.0455,92.98,150.0153
17-Sep-85,121.1413,92.63,90.52,,,92.0965,91.5435,85.35,78.0441,97.11,94.92,114.96,183.45,96.88,94.43,73.4867,119.853,87.81,112.3293,129.81,91.9769,105.7438,92.77,149.3884
18-Sep-85,120.5419,92.7,90.5,,,92.1171,91.2489,85.09,77.7089,97.01,94.94,115.09,182.73,96.74,94.31,73.5978,120.2638,87.83,112.3651,129.49,92.0152,106.0215,92.62,149.8925
19-Sep-85,120.2403,92.71,90.38,,,92.0088,91.1783,85.07,77.5203,96.92,95.02,115.12,182.97,96.53,94.32,73.6702,120.3154,87.69,112.3221,130.03,92.0261,105.8989,92.5,150.2935
20-Sep-85,120.4198,92.91,90.61,,,91.9557,91.3851,85.3,77.906,97.12,94.94,116.22,181.74,96.73,94.4,73.455,120.7694,87.84,112.4493,129.54,92.1545,105.9144,92.2,148.8544
23-Sep-85,120.0495,93.31,90.68,,,91.9858,91.8178,86.06,79.0748,97.86,95.08,117.21,181.64,97.01,95.09,75.1194,119.4869,88.48,111.9747,128.99,93.0059,105.0642,91.67,143.649
24-Sep-85,119.7495,92.9,90.91,,,92.3334,91.8432,86.08,79.0398,97.86,95.25,116.8,183.16,96.95,94.92,75.3861,118.9524,88.46,111.8294,126.84,93.0037,105.2466,91.73,143.497
25-Sep-85,120.5427,93.11,90.86,,,92.294,92.0105,86.19,79.1335,97.76,95.2,116.57,182.75,96.99,95.33,75.5698,117.8446,88.37,111.7137,126.57,93.063,105.2745,91.92,143.2213
26-Sep-85,120.0626,93.19,91.02,,,92.1083,92.0556,86.44,79.5919,98.24,95.08,115.7,181.51,97.29,95.47,77.9235,116.0004,88.64,112.027,124.47,93.4621,105.1046,91.21,140.3929
27-Sep-85,118.8757,93.32,91.16,,,91.656,91.9296,86.35,79.647,98.29,95.05,113.74,181.87,97.45,95.66,78.8876,117.1301,88.69,112.1369,124.78,93.2176,105.2678,91.08,140.895
30-Sep-85,117.3434,93.08,91.01,,,91.3412,92.1347,86.46,79.6201,98.26,94.94,113.38,180.64,97.35,95.71,79.7309,117.891,88.61,112.0429,126.12,93.4241,105.143,90.99,140.475
01-Oct-85,117.5766,93.08,91.16,,,91.1135,92.1458,86.58,79.9165,98.42,94.84,112.72,180.08,97.49,95.57,79.8851,119.5107,88.9,112.125,125.69,93.7326,105.0534,90.94,140.1759
02-Oct-85,116.9182,93.45,91.16,,,91.5132,92.3644,86.56,80.1272,98.55,95.07,112.72,179.52,97.61,96.46,80.4856,117.8592,88.8,112.3292,126.13,93.6465,105.1921,91.34,138.9867
03-Oct-85,117.0161,93.25,91.13,,,91.1299,92.3636,86.51,79.9677,98.48,94.94,113.26,179.07,97.54,96.07,80.4048,120.1877,88.75,112.166,127.37,93.8026,105.0285,91.1,139.1723
04-Oct-85,116.6886,93.34,91.49,,,91.348,92.807,86.75,80.5324,98.66,94.91,112.31,178.86,97.84,96.53,80.4642,119.0434,88.96,112.3565,127.71,93.5518,105.213,91.24,138.5368
07-Oct-85,116.0414,93.33,91.13,,,91.3545,92.7598,86.52,80.1939,98.58,94.83,113.1,176.26,97.86,96.2,79.8493,121.0519,88.9,112.1794,127.67,93.531,105.202,91.18,139.3554
08-Oct-85,116.1725,93.4,91.19,,,91.3753,92.6554,86.54,80.2102,98.54,95.06,112.98,177.86,97.78,96.25,79.6981,121.968,88.93,112.1499,128.29,93.2812,105.1628,91.17,139.5887
09-Oct-85,114.5575,93.28,91.26,,,91.479,92.7089,86.51,80.1653,98.53,95.04,112.96,177.51,97.74,96.19,80.1484,123.2297,88.91,112.0908,128.94,93.3525,105.1764,91.1,139.2161
10-Oct-85,115.6706,93.25,91.17,,,91.3114,92.5725,86.47,80.0029,98.53,95.01,112.99,177.87,97.53,96.07,80.0873,123.7177,88.78,112.0536,128.22,93.245,105.2935,91.18,139.6359
11-Oct-85,115.9512,93.4,91.02,,,91.4104,92.5007,86.4,79.9172,98.36,95.02,112.97,177.96,97.56,96.12,80.1095,124.8375,88.73,112.0672,129.66,93.1441,105.3526,91.35,139.7644
14-Oct-85,116.1234,93.33,91.2,,,91.3763,92.4941,86.46,80.0404,98.47,95.03,113.33,151.34,97.67,96.05,79.9507,124.82,88.67,112.2711,128.38,93.3466,105.5302,91.38,139.7964
15-Oct-85,115.349,93.28,91.31,,,91.2256,92.5394,86.42,80.0194,98.45,95.12,113.39,151.78,97.64,96,79.897,126.4397,88.64,112.0231,128.49,93.2315,105.5435,91.43,139.9681
16-Oct-85,115.7754,93.11,91.25,,,91.2894,92.3832,86.35,79.7687,98.33,95.03,113.73,151.66,97.59,95.72,79.6136,124.8568,88.53,111.4446,128.3,93.0527,105.5115,91.18,140.6204
17-Oct-85,115.7792,93.39,91.45,,,91.4941,92.6772,86.64,80.3008,98.53,95.02,113.11,150.32,97.76,96.29,79.9998,124.1115,88.69,111.6352,128.34,93.3048,105.3562,91.21,139.415
18-Oct-85,115.9413,93.43,91.26,,,91.4797,92.7679,86.7,80.2829,98.54,95.09,113.81,149.9,97.74,96.19,79.7823,124.571,88.69,111.3434,127.96,93.2527,105.2964,91.13,139.2227
21-Oct-85,115.8236,93.45,91.33,,,91.5806,92.6598,86.55,80.2223,98.59,95.09,114.28,151.6,97.76,96.09,79.5005,124.5321,88.66,111.5777,128.2,93.2879,105.4353,91.28,139.2219
22-Oct-85,115.7987,93.39,91.23,,,91.5141,92.581,86.57,80.1904,98.57,95.02,114.35,151.32,97.83,96.12,79.5542,120.7502,88.65,111.2993,128.3,93.3505,105.3388,91.08,139.2892
23-Oct-85,114.8052,93.39,91.3,,,91.5545,92.6534,86.53,80.1338,98.53,95.12,114.42,151.6,97.76,96.15,79.5587,120.2164,88.61,111.4087,127.95,93.315,105.5375,91.14,139.3222
24-Oct-85,115.4395,93.34,91.28,,,91.4993,92.6131,86.56,80.1446,98.57,95.08,113.93,151.28,97.73,96.12,79.4228,121.2726,88.67,111.3961,127.83,93.3346,105.5815,91.03,139.7404
25-Oct-85,115.4886,93.36,91.31,,,91.3559,92.5962,86.5,80.0837,98.57,95.04,113.75,150.98,97.79,96.1,80.1793,119.7254,88.66,111.3697,127.44,93.5484,105.6443,90.91,139.2541
28-Oct-85,115.1496,93.27,91.28,,,91.3804,92.5908,86.51,80.0358,98.57,94.97,113.91,150.87,97.77,95.94,80.4956,120.0756,88.63,111.3889,127.72,93.3985,105.5964,90.75,138.9792
29-Oct-85,114.6515,93.39,91.34,,,91.3322,92.6066,86.65,80.218,98.61,95.16,114.07,150.6,97.74,96.09,80.6692,120.6323,88.72,111.3207,127.74,93.431,105.5765,90.74,138.3583
30-Oct-85,114.4379,93.47,91.29,,,91.204,92.708,86.58,80.1585,98.62,95.29,114.27,151.23,97.7,96.15,81.0192,122.4379,88.66,111.2752,127.84,93.3794,105.7068,90.86,138.0173
31-Oct-85,114.0276,93.52,91.32,,,91.144,92.6363,86.63,80.3254,98.75,95.37,114.21,150.67,97.82,96.16,81.01,122.3665,88.78,111.3974,126.72,93.3974,105.535,90.9,137.8233
01-Nov-85,113.2072,93.43,91.33,,,91.0268,92.6882,86.64,80.3363,98.77,95.17,113.53,151.27,97.73,96.15,81.7632,122.2437,88.76,110.9771,128.59,93.4453,105.6409,90.86,137.5851
04-Nov-85,110.3752,93.26,91.48,,,90.8402,92.6839,86.74,80.5346,98.83,95.22,113.24,151.39,97.94,96.3,82.2529,123.6797,88.84,111.1167,128.69,93.2921,105.7177,90.7,137.086
05-Nov-85,108.5592,93.36,91.51,,,90.6684,92.7766,86.65,80.4309,98.72,95.26,113.23,150.95,97.9,96.33,82.3533,122.1098,88.77,111.1559,129.06,93.1718,105.6796,90.83,137.4057
06-Nov-85,106.5872,93.24,91.57,,,90.3302,92.8794,86.69,80.4743,98.86,95.25,112.93,151.11,97.95,96.48,83.17,124.8037,88.87,111.1528,127.18,93.0927,105.7175,90.53,136.9213
07-Nov-85,107.5322,93.58,91.65,,,90.487,92.9647,86.47,80.4193,98.93,95.51,112.07,151.72,97.92,96.57,83.7496,124.5047,88.9,111.2812,127.62,93.1896,105.7986,90.68,136.9212
08-Nov-85,109.1243,93.06,91.41,,,90.4434,92.7842,86.58,80.222,98.72,95.2,112.35,150.92,97.79,96.2,83.4367,124.4979,88.8,110.9432,127.35,93.0838,105.7557,90.76,137.4546
11-Nov-85,108.1029,93.24,91.43,,,90.3585,92.8364,86.46,80.18,98.75,95.28,112.46,150.7,97.79,96.32,83.3479,124.7863,88.8,111.2586,128.25,93.2345,105.6178,90.71,137.5882
12-Nov-85,107.1562,93.3,91.68,,,90.2616,92.9315,86.52,80.325,98.71,95.2,112.03,150.77,97.87,96.47,83.4412,121.8202,88.86,111.1147,128.65,93.2054,105.6583,90.7,137.6222
13-Nov-85,107.3725,93.48,91.72,,,90.1401,92.9454,86.49,80.282,98.75,95.3,112.31,150.98,97.77,96.47,83.9489,121.0644,88.88,111.1506,127.2,93.3252,105.5884,90.69,137.0791
14-Nov-85,108.3616,93.25,91.69,,,90.2333,92.9756,86.48,80.1406,98.59,95.28,112.49,150.85,97.69,96.35,84.2308,121.311,88.89,111.1851,127.18,93.4236,105.6174,90.71,136.8529
15-Nov-85,109.0745,93.21,91.58,,,90.3731,92.8922,86.49,80.117,98.6,95.34,112.45,151.17,97.68,96.32,84.0695,118.6445,88.89,111.3415,127.25,93.3015,105.6373,90.67,137.0441
18-Nov-85,108.9816,93.22,91.55,,,90.3693,92.8015,86.45,80.0419,98.64,95.13,112.62,150.61,97.63,96.29,84.2285,117.6023,88.88,111.1574,126.97,93.4663,105.7122,90.55,136.9202
19-Nov-85,109.1931,93.24,91.74,,,90.3626,93.0735,86.62,80.3452,98.78,95.15,112.64,150.14,97.7,96.41,84.3415,117.6544,88.98,111.0247,126.76,93.5005,105.7016,90.62,136.1807
20-Nov-85,109.662,93.19,91.59,,,90.2927,92.9589,86.46,80.1246,98.64,95.2,112.93,151.02,97.79,96.19,84.2367,118.873,88.91,111.1134,126.79,93.3732,105.5708,90.6,136.5779
21-Nov-85,109.5349,93.39,91.71,,,90.2323,93.2207,86.49,80.2064,98.66,95.22,112.97,151.06,97.75,96.42,84.5109,121.1087,88.9,111.5571,126.76,93.6092,105.8173,90.67,135.9676
22-Nov-85,110.1866,93.38,91.48,,,90.1706,93.005,86.68,80.449,98.86,94.96,113.16,150.13,97.91,96.39,84.6403,119.7855,89.07,111.2843,125.69,93.6808,105.5345,90.62,135.3627
25-Nov-85,110.2202,93.3,91.58,,,90.0014,92.8461,86.72,80.4984,98.9,95.06,113.7,150.51,97.95,96.33,84.6358,119.9482,89.01,111.4233,125.76,93.7152,105.5481,90.5,134.9717
26-Nov-85,110.2011,93.27,91.68,,,89.9499,92.9033,86.98,80.7722,98.92,95.06,113.57,149.61,97.94,96.42,84.366,119.7606,89.17,111.5036,126.1,93.6543,105.4955,90.4,134.8087
27-Nov-85,109.5287,93.44,91.68,,,89.9008,93.1073,86.87,80.774,98.99,95.13,113.8,150.44,97.98,96.55,84.1978,120.4178,89.23,111.7954,126.13,93.5937,105.5041,90.49,134.827
