SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-75,0.7455,16.88,,35.19,,,,,,,,,,,,,,,,,,,0.9863,5.5362,2.3812,0.7427,4.1875,3.566,0.4248,30.4108,,634.05,0.4248,292.62,0.7559,2.4307,5.013,24.78,2.5615,,3.9787,56.41,3.475,,0.6798
23-Apr-75,0.7451,16.77,,34.94,,,,,,,,,,,,,,,,,,,0.9842,5.5235,2.3642,0.7379,4.1545,3.561,0.4219,30.0509,,632,0.4219,292.72,0.7567,2.4092,4.996,24.72,2.5435,,3.952,56.27,3.475,,0.6759
24-Apr-75,0.7431,16.79,,35.05,,,,,,,,,,,,,,,,,,,0.9849,5.5135,2.372,0.7388,4.1512,3.551,0.4238,30.2458,,631.1,0.4238,292.76,0.7533,2.4175,5.0012,24.62,2.5475,,3.9555,56.17,3.475,,0.6804
25-Apr-75,0.7442,16.88,,35.22,,,,,,,,,,,,,,,,,,,0.9835,5.516,2.3832,0.7418,4.1685,3.561,0.4251,30.2942,,632.7,0.4251,293.75,0.7533,2.4285,5.0205,24.62,2.5675,,3.979,56.26,3.475,,0.6796
28-Apr-75,0.7463,16.89,,35.32,,,,,,,,,,,,,,,,,,,0.9813,5.525,2.39,0.7435,4.1647,3.576,0.4263,30.331,,634.92,0.4263,294.42,0.7573,2.4372,5.0375,24.82,2.566,,3.9905,56.43,3.475,,0.6794
29-Apr-75,0.7472,16.81,,35.15,,,,,,,,,,,,,,,,,,,0.9824,5.5345,2.3762,0.7406,4.1642,3.571,0.4248,30.219,,632.9,0.4248,293.7,0.7584,2.421,5.0262,24.76,2.56,,3.9715,56.32,3.475,,0.6791
30-Apr-75,0.7457,16.8,,35.08,,,,,,,,,,,,,,,,,,,0.9815,5.4705,2.379,0.7394,4.1377,3.561,0.4251,30.1944,,631.7,0.4251,292.1,0.7564,2.419,5.0125,24.67,2.5565,,3.9635,56.22,3.475,,0.6811
01-May-75,0.7447,16.82,,35.09,,,,,,,,,,,,,,,,,,,0.9795,5.47,2.3785,0.7391,4.1295,3.561,0.4257,30.2543,,631.25,0.4257,292.07,0.757,2.4237,5.015,24.67,2.555,,3.9612,56.15,3.49,,0.6813
02-May-75,0.745,16.88,,35.18,,,,,,,,,,,,,,,,,,,0.9786,5.5125,2.3812,0.7405,4.14,3.571,0.4275,30.3822,,632.6,0.4275,290.35,0.757,2.426,5.0187,24.77,2.5615,,3.98,56.21,3.49,,0.6842
05-May-75,0.7448,16.77,,35.04,,,,,,,,,,,,,,,,,,,0.9735,5.5325,2.3702,0.7378,4.123,3.566,0.4272,30.0138,,631.5,0.4272,290.67,0.7584,2.4157,5.013,24.72,2.5487,,3.9607,56.23,3.49,,0.6793
06-May-75,0.7442,16.78,,35.04,,,,,,,,,,,,,,,,,,,0.9739,5.515,2.3707,0.7371,4.1112,3.556,0.4275,30.2234,,630.55,0.4275,291.12,0.757,2.4142,4.99,24.64,2.544,,3.9607,56.14,3.49,,0.6805
07-May-75,0.7447,16.77,,34.98,,,,,,,,,,,,,,,,,,,0.9747,5.5115,2.3615,0.7346,4.0817,3.556,0.4275,30.1704,,629.7,0.4275,291.1,0.7579,2.4065,4.9635,24.63,2.5305,,3.945,56.1,3.49,,0.6805
08-May-75,0.7439,16.63,,34.85,,,,,,,,,,,,,,,,,,,0.9757,5.51,2.3492,0.7309,4.0512,3.541,0.4274,30.0924,,627.32,0.4274,291.37,0.7576,2.394,4.935,24.63,2.507,,3.925,56.02,3.49,,0.6811
09-May-75,0.7434,16.63,,34.93,,,,,,,,,,,,,,,,,,,0.9723,5.48,2.354,0.7327,4.0735,3.546,0.431,30.345,,628.1,0.431,291.35,0.7564,2.4,4.9375,24.5,2.509,,3.9275,56.05,3.49,,0.6832
12-May-75,0.7462,16.67,,34.93,,,,,,,,,,,,,,,,,,,0.9663,5.4855,2.3527,0.7331,4.0762,3.556,0.4344,30.534,,629.5,0.4344,291.25,0.7605,2.4,4.9415,24.55,2.5085,,3.9315,56.07,3.49,,0.6797
13-May-75,0.7467,16.47,,34.67,,,,,,,,,,,,,,,,,,,0.9665,5.473,2.3282,0.727,4.0437,3.541,0.4333,30.0015,,625.8,0.4333,291.27,0.7619,2.3789,4.89,24.39,2.4707,,3.912,55.85,3.49,,0.6802
14-May-75,0.7446,16.53,,34.72,,,,,,,,,,,,,,,,,,,0.9683,5.424,2.3405,0.7287,4.0487,3.526,0.4337,29.9548,,626,0.4337,291.62,0.7605,2.3862,4.8895,24.27,2.4765,,3.9072,55.73,3.49,,0.6808
15-May-75,0.7446,16.72,,35,,,,,,,,,,,,,,,,,,,0.9672,5.43,2.3622,0.7343,4.078,3.546,0.4344,29.9882,,628.25,0.4344,291.57,0.7605,2.4185,4.949,24.4,2.512,,3.9485,55.86,3.49,,0.7239
16-May-75,0.7463,16.69,,34.95,,,,,,,,,,,,,,,,,,,0.9676,5.462,2.3552,0.733,4.0675,3.551,0.4343,30.1009,,628,0.4343,291.47,0.7605,2.4145,4.95,24.44,2.52,,3.945,55.92,3.49,,0.681
19-May-75,0.7459,16.61,,34.88,,,,,,,,,,,,,,,,,,,0.9678,5.465,2.3485,0.731,4.0525,3.551,0.4342,30.0979,,627.5,0.4342,291.87,0.7622,2.399,4.93,24.44,2.517,,3.9245,55.88,3.49,,0.6801
20-May-75,0.7457,16.63,,34.86,,,,,,,,,,,,,,,,,,,0.9705,5.445,2.3507,0.7312,4.0487,3.551,0.4341,30.0653,,626.95,0.4341,292.12,0.7613,2.4072,4.9407,24.45,2.5137,,3.9315,55.93,3.49,,0.6807
21-May-75,0.7457,16.55,,34.71,,,,,,,,,,,,,,,,,,,0.9742,5.446,2.3372,0.7272,4.0135,3.541,0.4321,29.9028,,625,0.4321,292.12,0.7616,2.3915,4.9275,24.37,2.496,,3.9175,55.82,3.49,,0.679
22-May-75,0.7437,16.49,,34.67,,,,,,,,,,,,,,,,,,,0.9699,5.4155,2.3295,0.7254,3.999,3.536,0.4295,29.7366,,623.9,0.4295,291.65,0.7593,2.3922,4.9175,24.34,2.4755,,3.905,55.77,3.49,,0.6772
23-May-75,0.743,16.54,,34.81,,,,,,,,,,,,,,,,,,,0.9731,5.408,2.3322,0.7259,3.9887,3.536,0.4297,29.8397,,624,0.4297,290.87,0.7573,2.401,4.9255,24.36,2.4837,,3.9145,55.71,3.49,,0.6797
27-May-75,0.7427,16.52,,35,,,,,,,,,,,,,,,,,,,0.972,5.4125,2.3322,0.7255,3.9692,3.531,0.4298,29.8028,,623.7,0.4298,291.05,0.7576,2.4042,4.926,24.35,2.4755,,3.9087,55.69,3.49,,0.6798
28-May-75,0.743,16.51,,34.91,,,,,,,,,,,,,,,,,,,0.9732,5.4115,2.3302,0.7251,3.9787,3.526,0.43,29.8831,,623.1,0.43,290.55,0.7634,2.399,4.9175,24.31,2.4745,,3.9065,55.63,3.49,,0.6801
29-May-75,0.7432,16.59,,34.92,,,,,,,,,,,,,,,,,,,0.9735,5.412,2.339,0.7274,4.0062,3.536,0.4317,29.9757,,623.5,0.4317,290.35,0.7634,2.4007,4.9275,24.31,2.489,,3.9185,55.6,3.49,,0.6814
30-May-75,0.7445,16.58,,34.93,,,,,,,,,,,,,,,,,,,0.9765,5.4155,2.3442,0.7295,4.036,3.541,0.4316,29.9289,,624.86,0.4316,291.4,0.7596,2.4032,4.9312,24.41,2.499,,3.9275,55.78,3.49,,0.6783
02-Jun-75,0.7443,16.6,,35,,,,,,,,,,,,,,,,,,,0.9761,5.4537,2.3435,0.7292,4.033,3.566,0.4313,29.9512,,623.65,0.4313,291.35,0.7596,2.3997,4.9375,24.39,2.502,,3.928,55.78,3.49,,0.6793
03-Jun-75,0.744,16.52,,34.89,,,,,,,,,,,,,,,,,,,0.9732,5.4562,2.3352,0.7264,4.0035,3.526,0.4308,29.9453,,622.3,0.4308,290.9,0.7596,2.3917,4.9035,24.33,2.483,,3.908,55.74,3.49,,0.6814
04-Jun-75,0.7439,16.57,,34.92,,,,,,,,,,,,,,,,,,,0.9728,5.4375,2.3427,0.7277,4.005,3.526,0.4313,29.9098,,623.35,0.4313,291.25,0.7584,2.401,4.907,24.33,2.4975,,3.9145,55.73,3.49,,0.6822
05-Jun-75,0.7441,16.58,,34.9,,,,,,,,,,,,,,,,,,,0.9743,5.4325,2.3402,0.7275,4.0037,3.531,0.4306,29.8864,,623.5,0.4306,292.15,0.7593,2.3992,4.898,24.37,2.4915,,3.9125,55.79,3.49,,0.6789
06-Jun-75,0.7441,16.57,,34.94,,,,,,,,,,,,,,,,,,,0.9754,5.425,2.3445,0.7283,4.0125,3.526,0.4307,29.8682,,623.2,0.4307,291.75,0.7584,2.405,4.9,24.34,2.5,,3.914,55.75,3.49,,0.6812
09-Jun-75,0.7446,16.63,,34.95,,,,,,,,,,,,,,,,,,,0.974,5.4275,2.3472,0.7293,4.01,3.566,0.4315,29.9908,,624.8,0.4315,291.8,0.7599,2.408,4.915,24.42,2.5097,,3.929,55.88,3.49,,0.6803
10-Jun-75,0.7448,16.59,,34.88,,,,,,,,,,,,,,,,,,,0.9749,5.45,2.3407,0.7281,4.0145,3.531,0.4329,29.9807,,624.4,0.4314,291.85,0.7599,2.403,4.9075,24.42,2.5015,,3.9185,55.78,3.49,,0.6818
11-Jun-75,0.7459,16.52,,34.86,,,,,,,,,,,,,,,,,,,0.9769,5.4405,2.3325,0.7265,4.0037,3.526,0.4373,30.3114,,624,0.4373,291.9,0.7613,2.3937,4.888,24.35,2.494,,3.907,55.75,3.49,,0.685
12-Jun-75,0.7471,16.51,,34.77,,,,,,,,,,,,,,,,,,,0.9748,5.4325,2.3312,0.726,3.9987,3.526,0.4388,30.1069,,624.65,0.4388,292.32,0.7651,2.392,4.869,24.26,2.4862,,3.898,55.72,3.49,,0.6806
13-Jun-75,0.7467,16.51,,34.81,,,,,,,,,,,,,,,,,,,0.9757,5.399,2.3357,0.7269,4.0002,3.561,0.4373,29.8099,,625,0.4373,292.57,0.7639,2.398,4.8775,24.26,2.489,,3.9085,55.73,3.49,,0.6846
16-Jun-75,0.7471,16.52,,34.78,,,,,,,,,,,,,,,,,,,0.9746,5.4125,2.3315,0.7258,3.9855,3.526,0.4389,30.069,,624.5,0.4389,294.17,0.7639,2.4,4.88,24.27,2.4847,,3.902,55.68,3.49,,0.6799
17-Jun-75,0.7485,16.47,,34.8,,,,,,,,,,,,,,,,,,,0.9748,5.3975,2.3292,0.7252,3.9805,3.516,0.4402,30.0386,,624.5,0.4402,293.3,0.7639,2.4,4.8685,24.25,2.4787,,3.9,55.65,3.49,,0.679
18-Jun-75,0.7481,16.51,,34.9,,,,,,,,,,,,,,,,,,,0.9761,5.4125,2.3363,0.7271,3.988,3.521,0.4399,29.8991,,625.6,0.4399,294.05,0.7654,2.4117,4.881,24.31,2.4913,,3.909,55.73,3.49,,0.6866
19-Jun-75,0.7483,16.54,,34.92,,,,,,,,,,,,,,,,,,,0.9744,5.422,2.3395,0.7278,3.991,3.526,0.4399,29.9706,,626.2,0.4399,294.05,0.7657,2.4097,4.8907,24.44,2.4917,,3.9105,55.79,3.49,,0.6808
20-Jun-75,0.7487,16.52,,34.91,,,,,,,,,,,,,,,,,,,0.9745,5.4345,2.338,0.7274,3.9895,3.526,0.4402,30.0395,,625.8,0.4402,293.95,0.766,2.4112,4.8915,24.35,2.4885,,3.905,55.76,3.49,,0.6805
23-Jun-75,0.7486,16.56,,35,,,,,,,,,,,,,,,,,,,0.9737,5.43,2.343,0.7291,3.9982,3.531,0.4403,30.0463,,626.9,0.4403,294.5,0.766,2.421,4.9045,24.43,2.4978,,3.922,55.84,3.49,,0.6814
24-Jun-75,0.7495,16.56,,35.01,,,,,,,,,,,,,,,,,,,0.9754,5.4475,2.3425,0.7294,3.997,3.536,0.4433,30.2413,,627.6,0.4433,295.35,0.7669,2.4267,4.9115,24.48,2.4982,,3.9185,55.88,3.49,,0.6816
25-Jun-75,0.7509,16.54,,35.04,,,,,,,,,,,,,,,,,,,0.9739,5.4515,2.3405,0.7289,3.9955,3.531,0.4435,30.0919,,627,0.4435,297.1,0.7695,2.423,4.9035,24.45,2.4937,,3.9172,55.83,3.49,,0.6796
26-Jun-75,0.7514,16.54,,35.07,,,,,,,,,,,,,,,,,,,0.9731,5.4485,2.3445,0.7298,4.002,3.531,0.4453,30.1542,,627.55,0.4453,295.82,0.7698,2.4273,4.9087,24.44,2.4942,,3.9197,55.83,3.49,,0.6809
27-Jun-75,0.7524,16.56,,35.18,,,,,,,,,,,,,,,,,,,0.9703,5.456,2.3492,0.7319,4.026,3.536,0.4495,30.3541,,628.6,0.4495,296.07,0.771,2.4337,4.9225,24.48,2.499,,3.9265,55.9,3.49,,0.7168
30-Jun-75,0.7543,16.6,,35.31,,,,,,,,,,,,,,,,,,,0.9701,5.462,2.3545,0.7341,4.04,3.541,0.4578,30.1367,,630.45,0.4578,295.47,0.7749,2.44,4.9395,24.54,2.5017,,3.934,56.07,3.49,,0.7145
01-Jul-75,0.7566,16.65,,35.44,,,,,,,,,,,,,,,,,,,0.9714,5.4717,2.3617,0.7366,4.0597,3.561,0.4523,29.7747,,631.75,0.4523,295.7,0.7686,2.4535,4.957,24.6,2.5107,,3.9475,56.23,3.52,,0.7059
02-Jul-75,0.7553,16.81,,35.71,,,,,,,,,,,,,,,,,,,0.9705,5.5165,2.3842,0.7429,4.108,3.571,0.4546,30.3848,,635.85,0.4546,295.37,0.7761,2.4733,5.0135,24.68,2.5318,,3.9825,56.36,3.52,,0.713
03-Jul-75,0.7561,16.86,,35.78,,,,,,,,,,,,,,,,,,,0.9716,5.5535,2.3862,0.744,4.1107,3.586,0.4554,30.3647,,637.3,0.4554,295.47,0.7785,2.477,5.0395,24.83,2.5375,,3.994,56.5,3.52,,0.7148
04-Jul-75,0.7566,16.85,,35.82,,,,,,,,,,,,,,,,,,,0.9723,5.5827,2.392,0.7449,4.118,3.591,0.4558,30.4903,,637.25,0.4558,295.75,0.7785,2.478,5.0345,24.83,2.5422,,4,56.52,3.52,,0.7155
07-Jul-75,0.7574,16.96,,35.95,,,,,,,,,,,,,,,,,,,0.9696,5.5875,2.4035,0.7486,4.1412,3.606,0.4579,30.6818,,639.7,0.4579,295.5,0.7797,2.494,5.0535,24.94,2.558,,4.0145,56.8,3.52,,0.7146
08-Jul-75,0.7583,16.91,,35.88,,,,,,,,,,,,,,,,,,,0.9681,5.6025,2.3975,0.7467,4.1275,3.601,0.4553,30.5094,,638.75,0.4553,295.75,0.7809,2.4843,5.034,24.93,2.5492,,4.0052,56.72,3.52,,0.7112
09-Jul-75,0.7574,16.9,,35.88,,,,,,,,,,,,,,,,,,,0.9701,5.5815,2.3943,0.7459,4.1225,3.591,0.453,30.5295,,638.6,0.453,295.85,0.78,2.4795,5.028,24.86,2.5504,,4.0025,56.59,3.52,,0.7142
10-Jul-75,0.7578,17.04,,36.07,,,,,,,,,,,,,,,,,,,0.9715,5.568,2.416,0.7511,4.1517,3.611,0.4542,30.7266,,641.7,0.4542,296.15,0.7785,2.497,5.069,25.04,2.565,,4.0355,56.84,3.52,,0.713
11-Jul-75,0.7584,17.19,,36.21,,,,,,,,,,,,,,,,,,,0.9704,5.5875,2.4367,0.7551,4.165,3.616,0.4544,30.884,,643.45,0.4544,296.07,0.7797,2.5155,5.095,25.09,2.5775,,4.0607,56.85,3.52,,0.7165
14-Jul-75,0.7595,17.25,,36.5,,,,,,,,,,,,,,,,,,,0.9713,5.63,2.4442,0.7582,4.1735,3.646,0.4565,31.2725,,646.4,0.4565,295.7,0.78,2.5335,5.1295,25.32,2.5875,,4.084,57.09,3.52,,0.7141
15-Jul-75,0.7598,17.3,,36.5,,,,,,,,,,,,,,,,,,,0.9719,5.631,2.4485,0.7583,4.171,3.636,0.4569,31.3966,,645.8,0.4569,295.72,0.7809,2.531,5.137,25.25,2.583,,4.0887,56.98,3.52,,0.7161
16-Jul-75,0.7625,17.49,,36.98,,,,,,,,,,,,,,,,,,,0.9698,5.6462,2.472,0.7647,4.197,3.676,0.4581,31.4841,,650.55,0.4581,296,0.7838,2.5452,5.2215,25.55,2.608,,4.1325,57.35,3.52,,0.7117
17-Jul-75,0.7619,17.54,,36.97,,,,,,,,,,,,,,,,,,,0.9719,5.702,2.4867,0.7677,4.2265,3.661,0.4582,31.7331,,651,0.4582,296.22,0.7838,2.5595,5.2265,25.53,2.622,,4.1575,57.22,3.52,,0.7143
18-Jul-75,0.764,17.59,,37.14,,,,,,,,,,,,,,,,,,,0.9702,5.7335,2.4957,0.7711,4.2537,3.686,0.4595,31.8888,,653.3,0.4595,296.12,0.7846,2.5725,5.2435,25.75,2.638,,4.1675,57.48,3.52,,0.7139
21-Jul-75,0.765,17.69,,37.26,,,,,,,,,,,,,,,,,,,0.9699,5.75,2.5075,0.775,4.2877,3.696,0.46,32.0611,,655.55,0.46,296.17,0.7859,2.5868,5.2795,25.88,2.6465,,4.187,57.74,3.52,,0.7138
22-Jul-75,0.7655,17.65,,37.23,,,,,,,,,,,,,,,,,,,0.9698,5.7715,2.5057,0.774,4.2837,3.691,0.4587,32.1166,,654,0.4587,296.32,0.7862,2.5817,5.2675,25.82,2.643,,4.1835,57.66,3.52,,0.7167
23-Jul-75,0.7664,17.82,,37.61,,,,,,,,,,,,,,,,,,,0.9691,5.769,2.5322,0.7818,4.3437,3.716,0.459,32.1984,,659.2,0.459,296.77,0.7871,2.6,5.3225,26.08,2.68,,4.227,58.07,3.52,,0.7131
24-Jul-75,0.767,17.89,,37.65,,,,,,,,,,,,,,,,,,,0.9684,5.8275,2.5357,0.7821,4.3287,3.711,0.4588,32.4849,,658.8,0.4588,296.75,0.7868,2.6182,5.323,26.06,2.674,,4.238,57.95,3.52,,0.7144
25-Jul-75,0.7676,17.8,,37.57,,,,,,,,,,,,,,,,,,,0.9687,5.8575,2.5282,0.7803,4.3175,3.721,0.4588,32.4791,,658,0.4588,296.75,0.7877,2.606,5.338,26.15,2.664,,4.2167,57.99,3.52,,0.7136
28-Jul-75,0.7667,17.96,,37.92,,,,,,,,,,,,,,,,,,,0.9688,5.8335,2.5482,0.7857,4.3437,3.716,0.4596,32.4489,,661.7,0.4596,297.62,0.7874,2.6407,5.3315,26.1,2.6862,,4.2585,58.03,3.52,,0.7149
29-Jul-75,0.763,18.02,,38.13,,,,,,,,,,,,,,,,,,,0.9686,5.8585,2.5537,0.7881,4.3537,3.746,0.4598,32.6692,,663.6,0.4598,297.22,0.7886,2.6465,5.3865,26.37,2.6907,,4.2687,58.3,3.52,,0.7135
30-Jul-75,0.7687,18.05,,38.34,,,,,,,,,,,,,,,,,,,0.9711,5.9035,2.5692,0.7906,4.3665,3.756,0.4624,32.854,,663.6,0.4624,297.35,0.7886,2.65,5.399,26.34,2.702,,4.3,58.13,3.52,,0.7168
31-Jul-75,0.7706,18.13,,38.34,,,,,,,,,,,,,,,,,,,0.969,5.9401,2.5682,0.7913,4.363,3.786,0.4648,33.0245,,665.4,0.4648,297.55,0.7915,2.651,5.4285,26.54,2.696,,4.295,58.36,3.52,,0.7138
01-Aug-75,0.7711,18.09,,38.34,,,,,,,,,,,,,,,,,,,0.9696,5.962,2.5687,0.7914,4.3687,3.786,0.4652,32.9431,,665.7,0.4652,297.82,0.7918,2.645,5.434,26.54,2.6977,,4.2915,58.36,3.53,,0.7119
04-Aug-75,0.7715,18.1,,38.21,,,,,,,,,,,,,,,,,,,0.9694,5.965,2.5657,0.791,4.3687,3.786,0.467,33.0503,,666.5,0.467,297.9,0.7933,2.6427,5.4465,26.57,2.6897,,4.2945,58.42,3.53,,0.713
05-Aug-75,0.7722,18.01,,37.9,,,,,,,,,,,,,,,,,,,0.9695,5.959,2.5522,0.7871,4.3412,3.771,0.4671,33.1692,,665.1,0.4671,297.97,0.7938,2.6287,5.404,26.39,2.6665,,4.267,58.33,3.53,,0.714
06-Aug-75,0.772,18.08,,37.98,,,,,,,,,,,,,,,,,,,0.9687,5.8962,2.569,0.7901,4.3575,3.766,0.4698,32.9579,,666.2,0.4698,297.92,0.7943,2.635,5.4235,26.42,2.6762,,4.2875,58.32,3.53,,0.7164
07-Aug-75,0.7737,18.22,,38.28,,,,,,,,,,,,,,,,,,,0.966,5.9187,2.5855,0.7949,4.3835,3.786,0.4754,33.2877,,670.35,0.4754,297.87,0.7943,2.6507,5.4665,26.58,2.6955,,4.321,58.36,3.53,,0.7191
08-Aug-75,0.7759,18.19,,38.25,,,,,,,,,,,,,,,,,,,0.9659,5.975,2.5787,0.7939,4.3842,3.786,0.4755,33.1502,,669.9,0.4755,297.65,0.8013,2.6455,5.4625,26.59,2.6882,,4.3095,58.34,3.53,,0.7133
11-Aug-75,0.7823,18.23,,38.36,,,,,,,,,,,,,,,,,,,0.964,5.962,2.5842,0.7954,4.3937,3.796,0.4757,33.0497,,670.6,0.4756,297.77,0.943,2.6473,5.481,26.72,2.69,,4.3185,58.41,3.53,,0.7119
12-Aug-75,0.7831,18.21,,38.37,,,,,,,,,,,,,,,,,,,0.9647,5.953,2.5867,0.7955,4.392,3.791,0.4753,33.1023,,670.15,0.4753,297.92,0.9434,2.6487,5.476,26.66,2.6882,,4.302,58.41,3.53,,0.7155
13-Aug-75,0.7832,18.21,,38.35,,,,,,,,,,,,,,,,,,,0.9644,5.9662,2.58,0.7946,4.3907,3.791,0.4744,33.0681,,670.1,0.4742,297.92,0.9434,2.6445,5.475,26.67,2.6795,,4.313,58.38,3.53,,0.7133
14-Aug-75,0.7817,18.17,,38.32,,,,,,,,,,,,,,,,,,,0.9634,5.964,2.5775,0.7933,4.379,3.786,0.4744,33.0681,,668.65,0.4744,297.92,0.9421,2.641,5.4595,26.64,2.665,,4.3052,58.3,3.53,,0.715
15-Aug-75,0.7813,18.15,,38.33,,,,,,,,,,,,,,,,,,,0.9623,5.9575,2.5745,0.7927,4.3745,3.776,0.4743,33.0611,,668.35,0.4743,297.93,0.9421,2.6415,5.452,26.64,2.667,,4.3052,58.27,3.53,,0.7149
18-Aug-75,0.7817,18.1,,38.22,,,,,,,,,,,,,,,,,,,0.9616,5.955,2.5677,0.7915,4.3662,3.781,0.4744,33.041,,668.3,0.4742,298.1,0.9421,2.6405,5.46,26.61,2.6635,,4.2982,58.29,3.53,,0.7133
19-Aug-75,0.7813,18.02,,38.12,,,,,,,,,,,,,,,,,,,0.9633,5.9525,2.5555,0.7882,4.3465,3.771,0.4723,33.1146,,666.3,0.4723,298.07,0.9416,2.6225,5.436,26.53,2.659,,4.2832,58.26,3.53,,0.7127
20-Aug-75,0.7798,18.08,,38.2,,,,,,,,,,,,,,,,,,,0.9645,5.9282,2.565,0.7897,4.353,3.761,0.4719,32.923,,666.3,0.4719,297.87,0.9394,2.631,5.4385,26.44,2.6755,,4.29,58.11,3.53,,0.7163
21-Aug-75,0.7803,18.09,,38.18,,,,,,,,,,,,,,,,,,,0.9637,5.9315,2.5615,0.7899,4.3587,3.771,0.4736,33.1598,,667.25,0.4736,297.97,0.9398,2.6287,5.4515,26.58,2.6735,,4.306,58.31,3.53,,0.7138
22-Aug-75,0.7809,18.09,,38.18,,,,,,,,,,,,,,,,,,,0.9665,5.9465,2.5672,0.7908,4.3705,3.771,0.4748,33.146,,666.7,0.4748,297.52,0.9407,2.6307,5.459,26.52,2.6745,,4.3092,58.28,3.53,,0.7156
26-Aug-75,0.7823,18.17,,38.28,,,,,,,,,,,,,,,,,,,0.9659,5.935,2.577,0.7931,4.38,3.796,0.4741,33.1149,,667.6,0.4741,298.02,0.9425,2.6335,5.5755,26.71,2.6787,,4.3415,58.46,3.53,,0.7112
27-Aug-75,0.7815,18.18,,38.31,,,,,,,,,,,,,,,,,,,0.9667,5.9725,2.58,0.7934,4.3797,3.786,0.474,33.0992,,667.7,0.474,297.88,0.9412,2.6368,5.4905,26.65,2.6757,,4.357,58.38,3.53,,0.7136
28-Aug-75,0.7815,18.2,,38.35,,,,,,,,,,,,,,,,,,,0.9677,5.9745,2.58,0.7939,4.3877,3.786,0.474,33.1821,,667.7,0.4739,297.94,0.9412,2.64,5.5005,26.67,2.6807,,4.361,58.36,3.53,,0.7144
29-Aug-75,0.7816,18.21,,38.47,,,,,,,,,,,,,,,,,,,0.9689,5.9735,2.5822,0.7948,4.395,3.791,0.4739,33.1751,,668.5,0.4739,297.97,0.9416,2.6414,5.5325,26.68,2.685,,4.3665,58.36,3.53,,0.7143
01-Sep-75,0.7851,18.25,,38.55,,,,,,,,,,,,,,,,,,,0.9691,5.9775,2.5875,0.7963,4.4005,3.801,0.4746,33.3333,,669.55,0.4745,297.95,0.9416,2.649,5.5387,26.76,2.6867,,4.376,58.43,3.53,,0.7153
02-Sep-75,0.7825,18.25,,38.53,,,,,,,,,,,,,,,,,,,0.9696,5.9887,2.582,0.7957,4.401,3.806,0.4742,33.3246,,670.05,0.4742,297.82,0.9434,2.6435,5.534,26.78,2.6842,,4.3742,58.47,3.53,,0.7122
03-Sep-75,0.7818,18.17,,38.44,,,,,,,,,,,,,,,,,,,0.9708,5.99,2.5735,0.7936,4.3922,3.796,0.4735,33.2494,,669.1,0.4733,297.7,0.9416,2.6345,5.5002,26.65,2.6717,,4.358,58.35,3.53,,0.7145
04-Sep-75,0.7813,18.2,,38.51,,,,,,,,,,,,,,,,,,,0.9702,5.9762,2.581,0.7955,4.405,3.796,0.4744,33.2768,,670.35,0.4742,297.87,0.9416,2.6425,5.5277,26.65,2.6805,,4.3715,58.42,3.53,,0.7159
05-Sep-75,0.7819,18.22,,38.55,,,,,,,,,,,,,,,,,,,0.9719,5.98,2.5807,0.796,4.4125,3.806,0.4742,33.3047,,670.35,0.474,297.9,0.9425,2.643,5.5237,26.7,2.682,,4.373,58.45,3.53,,0.7156
08-Sep-75,0.7817,18.23,,38.57,,,,,,,,,,,,,,,,,,,0.9732,5.9787,2.5815,0.7959,4.4075,3.801,0.4739,33.2761,,670.3,0.4739,297.96,0.9416,2.6425,5.5245,26.69,2.6824,,4.3722,58.52,3.53,,0.7143
09-Sep-75,0.7816,18.2,,38.51,,,,,,,,,,,,,,,,,,,0.9745,5.9825,2.5797,0.7952,4.4,3.791,0.4733,33.2642,,669.75,0.4739,297.97,0.9412,2.6445,5.5145,26.64,2.68,,4.367,58.48,3.53,,0.7142
10-Sep-75,0.7817,18.26,,38.59,,,,,,,,,,,,,,,,,,,0.9733,5.9667,2.5895,0.7973,4.4122,3.796,0.4739,33.2704,,670.55,0.4739,297.95,0.9416,2.6495,5.54,26.69,2.6865,,4.381,58.59,3.53,,0.7143
11-Sep-75,0.7817,18.27,,38.64,,,,,,,,,,,,,,,,,,,0.9716,5.9925,2.5887,0.7981,4.4227,3.806,0.4739,33.323,,671.85,0.4738,298.02,0.9416,2.6505,5.5425,26.73,2.691,,4.3895,58.71,3.53,,0.7143
12-Sep-75,0.782,18.31,,38.75,,,,,,,,,,,,,,,,,,,0.9739,6.0055,2.594,0.7994,4.4237,3.816,0.4746,33.4645,,672.5,0.4745,298,0.9421,2.6555,5.554,26.77,2.6947,,4.3995,58.85,3.53,,0.7145
15-Sep-75,0.7827,18.32,,38.78,,,,,,,,,,,,,,,,,,,0.9739,6.0125,2.596,0.8004,4.4327,3.826,0.4753,33.5067,,673.55,0.4751,298.07,0.943,2.6625,5.5705,26.77,2.6962,,4.413,58.89,3.53,,0.7138
16-Sep-75,0.7831,18.4,,39.23,,,,,,,,,,,,,,,,,,,0.9752,6.0245,2.6157,0.8054,4.457,3.826,0.4787,33.7479,,676.5,0.4786,298.07,0.9427,2.6818,5.5985,26.78,2.713,,4.4522,58.95,3.53,,0.7189
